id	name	type	team	initiationDate	finalisationDate	finalStatus
1005262	Context-1005262	swimming	Team-43	2015-11-20		
1006593	Context-1006593	motor boating	Team-23	2011-02-28		
1005261	Context-1005261	diving	Team-16	2008-12-20		
1006592	Context-1006592	motor boating	Team-61	2003-04-01		
1005260	Context-1005260	underwater swimming	Team-83	2000-12-12		
1006591	Context-1006591	mountain cycling	Team-56	2011-05-02		
1005292	Context-1005292	wushu	Team-61	2012-11-04		
1005291	Context-1005291	roller sport	Team-21	2010-09-13		
1005290	Context-1005290	rugby 7s	Team-41	1998-12-10		
1005299	Context-1005299	baseball	Team-89	2011-11-19		
1005298	Context-1005298	taekwondo	Team-41	2017-05-23		
1005297	Context-1005297	gymnastics	Team-45	2011-06-27		
1005296	Context-1005296	netball	Team-94	2010-02-18		
1005295	Context-1005295	wakeboard	Team-49	2007-05-09		
1005294	Context-1005294	track cycling	Team-3	2000-09-14		
1005293	Context-1005293	tennis	Team-97	1998-06-24		
1005281	Context-1005281	softball	Team-15	2017-05-04		
1005280	Context-1005280	tug-of-war	Team-31	2014-01-01		
1005289	Context-1005289	karate	Team-26	2010-10-26		
1005288	Context-1005288	surfing	Team-60	2007-02-24		
1005287	Context-1005287	obstacle race for swimming	Team-52	2012-03-05		
1005286	Context-1005286	equestrian	Team-1	2007-10-03		
1005285	Context-1005285	soccer	Team-79	2004-11-18		
1005284	Context-1005284	fencing	Team-65	2008-09-09		
1005283	Context-1005283	croquet	Team-80	2017-06-20		
1005282	Context-1005282	diving	Team-42	2005-12-07		
1005239	Context-1005239	roller sport	Team-55	2009-03-14		
1005238	Context-1005238	handball	Team-78	2001-07-12		
1006569	Context-1006569	plunge for distance	Team-46	2003-05-07		
1005237	Context-1005237	surfing	Team-85	2016-06-06		
1006568	Context-1006568	kayak	Team-42	1999-07-06		
1005236	Context-1005236	squash	Team-9	2010-06-11		
1006567	Context-1006567	croquet	Team-83	2000-11-10		
1005235	Context-1005235	lacrosse	Team-28	2002-07-17		
1006566	Context-1006566	track cycling	Team-62	2012-11-10		
1007897	Context-1007897	obstacle race for swimming	Team-65	2006-04-05		
1007898	Context-1007898	chariot racing	Team-23	2008-08-26		
1007899	Context-1007899	tug-of-war	Team-33	2017-06-09		
1007890	Context-1007890	croquet	Team-45	2015-04-12		
1007891	Context-1007891	badminton	Team-84	2014-03-10		
1007892	Context-1007892	wushu	Team-39	2014-02-26		
1007893	Context-1007893	golf	Team-63	2015-01-16		
1007894	Context-1007894	beach volleyball	Team-63	1998-03-03		
1007895	Context-1007895	squash	Team-50	2012-05-04		
1007896	Context-1007896	track cycling	Team-16	1998-01-28		
1005234	Context-1005234	rugby 7s	Team-76	2010-09-06		
1006565	Context-1006565	equestrian	Team-49	2016-10-21		
1005233	Context-1005233	obstacle race for swimming	Team-92	2004-12-26		
1006564	Context-1006564	bowling	Team-78	2004-07-07		
1005232	Context-1005232	synchronized swimming	Team-14	2017-12-18		
1006563	Context-1006563	equestrian	Team-14	2012-12-21		
1005231	Context-1005231	motor boating	Team-6	2012-08-14		
1006562	Context-1006562	road cycling	Team-96	2009-01-21		
1005230	Context-1005230	wakeboard	Team-25	2001-01-27		
1006561	Context-1006561	pentathlon	Team-58	2005-02-06		
1006560	Context-1006560	chariot racing	Team-96	1998-01-25		
1005229	Context-1005229	plunge for distance	Team-38	1999-03-01		
1005228	Context-1005228	fencing	Team-27	2006-11-20		
1006559	Context-1006559	volleyball (indoor)	Team-50	2012-04-05		
1005227	Context-1005227	rugby 7s	Team-14	2012-12-23		
1006558	Context-1006558	baseball	Team-36	2012-02-23		
1005226	Context-1005226	wushu	Team-40	2010-08-21		
1006557	Context-1006557	rugby union	Team-72	2002-12-07		
1005225	Context-1005225	taekwondo	Team-89	2013-11-05		
1006556	Context-1006556	rowing	Team-9	2017-04-26		
1005224	Context-1005224	weightlifting	Team-86	2007-11-10		
1006555	Context-1006555	dancing	Team-3	2014-05-12		
1007886	Context-1007886	boxing	Team-79	2001-06-20		
1007887	Context-1007887	weightlifting	Team-5	2013-01-27		
1007888	Context-1007888	diving	Team-97	2013-11-08		
1007889	Context-1007889	volleyball (indoor)	Team-79	2014-12-01		
1007880	Context-1007880	tug-of-war	Team-51	2002-01-21		
1007881	Context-1007881	mountain cycling	Team-46	2008-06-18		
1007882	Context-1007882	rowing	Team-68	2012-02-17		
1007883	Context-1007883	boxing	Team-85	2017-05-03		
1007884	Context-1007884	rugby 7s	Team-74	2008-04-02		
1007885	Context-1007885	gymnastics	Team-90	2000-10-16		
1005223	Context-1005223	jeu de paume	Team-58	2001-01-22		
1006554	Context-1006554	gymnastics	Team-31	2002-03-15		
1005222	Context-1005222	swimming	Team-7	2014-08-24		
1006553	Context-1006553	field hockey	Team-48	2001-05-14		
1005221	Context-1005221	boxing	Team-53	2002-12-06		
1006552	Context-1006552	beach volleyball	Team-94	2011-09-13		
1005220	Context-1005220	tug-of-war	Team-86	2000-01-12		
1006551	Context-1006551	racquets	Team-7	2000-04-17		
1006550	Context-1006550	archery	Team-27	2014-05-10		
1005259	Context-1005259	equestrian	Team-19	2014-03-11		
1005258	Context-1005258	field hockey	Team-2	2002-07-26		
1006589	Context-1006589	bowling	Team-91	2005-03-22		
1005257	Context-1005257	roller sport	Team-32	2014-04-02		
1006588	Context-1006588	tennis	Team-5	1999-04-26		
1005256	Context-1005256	lacrosse	Team-82	2009-02-20		
1006587	Context-1006587	canoe	Team-66	2007-10-03		
1005255	Context-1005255	volleyball (indoor)	Team-57	2015-11-10		
1006586	Context-1006586	baseball	Team-23	1999-05-11		
1005254	Context-1005254	tug-of-war	Team-31	2016-09-18		
1006585	Context-1006585	basketball	Team-68	2006-06-03		
1005253	Context-1005253	squash	Team-33	2006-11-02		
1006584	Context-1006584	table tennis	Team-85	1998-02-11		
1005252	Context-1005252	kayak	Team-69	2004-02-07		
1006583	Context-1006583	roller sport	Team-94	2008-10-11		
1005251	Context-1005251	tug-of-war	Team-75	2008-06-17		
1006582	Context-1006582	triathlon	Team-15	2000-03-11		
1005250	Context-1005250	pentathlon	Team-9	2017-10-25		
1006581	Context-1006581	plunge for distance	Team-77	2009-06-17		
1006580	Context-1006580	roller sport	Team-34	1998-03-08		
1005249	Context-1005249	tennis	Team-22	2017-06-04		
1005248	Context-1005248	pentathlon	Team-69	2009-04-18		
1006579	Context-1006579	taekwondo	Team-6	2010-05-01		
1005247	Context-1005247	equestrian	Team-45	2015-10-25		
1006578	Context-1006578	racquets	Team-30	2000-08-23		
1005246	Context-1005246	volleyball (indoor)	Team-94	2000-10-21		
1006577	Context-1006577	motor boating	Team-76	2004-02-25		
1005245	Context-1005245	swimming	Team-96	2000-05-23		
1006576	Context-1006576	sailing	Team-9	1998-08-23		
1005244	Context-1005244	motor boating	Team-9	2006-11-25		
1006575	Context-1006575	surfing	Team-86	2001-10-22		
1005243	Context-1005243	triathlon	Team-10	2004-09-10		
1006574	Context-1006574	tug-of-war	Team-73	2001-08-01		
1005242	Context-1005242	fencing	Team-91	2013-07-27		
1006573	Context-1006573	field hockey	Team-40	2014-05-08		
1005241	Context-1005241	taekwondo	Team-61	2009-10-02		
1006572	Context-1006572	motor boating	Team-18	2000-08-20		
1005240	Context-1005240	weightlifting	Team-14	2004-10-18		
1006571	Context-1006571	track and field	Team-26	1999-02-07		
1006570	Context-1006570	tug-of-war	Team-40	2010-09-10		
1001511	Context-1001511	obstacle race for swimming	Team-15	2001-09-06		
1002842	Context-1002842	soccer	Team-11	1999-04-05		
1001510	Context-1001510	softball	Team-35	2001-01-23		
1002841	Context-1002841	badminton	Team-7	2009-04-17		
1001513	Context-1001513	swimming	Team-50	2017-06-24		
1002844	Context-1002844	rugby union	Team-94	2002-02-23		
1001512	Context-1001512	dancing	Team-90	2017-10-27		
1002843	Context-1002843	plunge for distance	Team-51	2005-06-24		
1002840	Context-1002840	diving	Team-14	2014-12-01		
1001519	Context-1001519	tug-of-war	Team-41	2000-07-11		
1001518	Context-1001518	weightlifting	Team-18	2015-12-13		
1002849	Context-1002849	volleyball (indoor)	Team-55	2006-02-03		
1001515	Context-1001515	croquet	Team-64	2001-02-08		
1002846	Context-1002846	field hockey	Team-34	2012-11-15		
1001514	Context-1001514	lacrosse	Team-72	2012-10-22		
1002845	Context-1002845	weightlifting	Team-29	2010-05-07		
1001517	Context-1001517	beach volleyball	Team-20	2017-07-28		
1002848	Context-1002848	fencing	Team-27	2009-01-03		
1001516	Context-1001516	tennis	Team-51	2015-11-12		
1002847	Context-1002847	gymnastics	Team-88	2005-06-12		
1001500	Context-1001500	cricket	Team-62	2011-12-28		
1002831	Context-1002831	tug-of-war	Team-65	2007-12-16		
1002830	Context-1002830	wushu	Team-75	2015-06-04		
1001502	Context-1001502	taekwondo	Team-84	2000-05-08		
1002833	Context-1002833	golf	Team-4	2000-05-09		
1001501	Context-1001501	chariot racing	Team-20	2012-02-18		
1002832	Context-1002832	baseball	Team-72	2014-05-23		
1001508	Context-1001508	badminton	Team-62	2017-05-21		
1002839	Context-1002839	boxing	Team-87	2015-01-28		
1001507	Context-1001507	gymnastics	Team-45	1999-05-11		
1002838	Context-1002838	pankration	Team-87	2002-10-13		
1001509	Context-1001509	track and field	Team-78	2006-02-15		
1001504	Context-1001504	bowling	Team-22	2005-09-12		
1002835	Context-1002835	cricket	Team-13	2014-01-20		
1001503	Context-1001503	synchronized swimming	Team-48	2008-12-21		
1002834	Context-1002834	kayak	Team-92	2014-12-09		
1001506	Context-1001506	plunge for distance	Team-14	2004-05-09		
1002837	Context-1002837	triathlon	Team-35	2002-11-04		
1001505	Context-1001505	table tennis	Team-24	2015-06-10		
1002836	Context-1002836	motor boating	Team-95	2003-06-07		
1000201	Context-1000201	tug-of-war	Team-48	2002-10-06		
1001533	Context-1001533	shooting	Team-61	2006-11-17		
1002864	Context-1002864	track and field	Team-73	2017-11-27		
1000202	Context-1000202	pankration	Team-68	2006-05-18		
1001532	Context-1001532	fencing	Team-45	2017-12-05		
1002863	Context-1002863	diving	Team-30	1998-09-17		
1000203	Context-1000203	chariot racing	Team-37	2007-03-25		
1001535	Context-1001535	sailing	Team-58	2013-06-19		
1002866	Context-1002866	wrestling	Team-6	1999-04-17		
1000204	Context-1000204	racquets	Team-72	2000-04-10		
1001534	Context-1001534	pankration	Team-2	2013-12-17		
1002865	Context-1002865	handball	Team-59	2014-07-09		
1002860	Context-1002860	archery	Team-25	2011-11-08		
1001531	Context-1001531	synchronized swimming	Team-2	2003-05-05		
1002862	Context-1002862	baseball	Team-86	2004-07-07		
1000200	Context-1000200	surfing	Team-53	2007-06-16		
1001530	Context-1001530	swimming	Team-53	2016-03-23		
1002861	Context-1002861	track cycling	Team-29	2014-07-18		
1000209	Context-1000209	volleyball (indoor)	Team-34	2005-01-18		
1000205	Context-1000205	croquet	Team-95	2015-07-10		
1001537	Context-1001537	track and field	Team-18	2006-06-26		
1002868	Context-1002868	weightlifting	Team-55	1999-08-18		
1000206	Context-1000206	weightlifting	Team-59	2012-07-12		
1001536	Context-1001536	baseball	Team-7	2004-02-25		
1002867	Context-1002867	table tennis	Team-38	2011-12-09		
1000207	Context-1000207	table tennis	Team-2	2007-11-20		
1001539	Context-1001539	volleyball (indoor)	Team-21	2013-12-19		
1000208	Context-1000208	handball	Team-58	2004-09-22		
1001538	Context-1001538	synchronized swimming	Team-33	2007-11-27		
1002869	Context-1002869	rugby 7s	Team-73	2013-02-03		
1001522	Context-1001522	karate	Team-80	2008-04-03		
1002853	Context-1002853	badminton	Team-2	2013-10-10		
1001521	Context-1001521	netball	Team-54	2000-02-14		
1002852	Context-1002852	climbing	Team-35	2015-06-27		
1001524	Context-1001524	gymnastics	Team-67	2011-05-26		
1002855	Context-1002855	handball	Team-9	2005-12-20		
1001523	Context-1001523	netball	Team-83	2016-09-23		
1002854	Context-1002854	netball	Team-56	2013-07-22		
1001520	Context-1001520	wushu	Team-86	2017-02-16		
1002851	Context-1002851	road cycling	Team-97	2006-02-05		
1002850	Context-1002850	weightlifting	Team-22	2012-07-05		
1001529	Context-1001529	handball	Team-70	2013-11-09		
1001526	Context-1001526	softball	Team-20	2002-12-15		
1002857	Context-1002857	mountain cycling	Team-45	1998-11-26		
1001525	Context-1001525	squash	Team-12	1998-11-09		
1002856	Context-1002856	racquets	Team-78	2000-08-06		
1001528	Context-1001528	triathlon	Team-41	2007-11-03		
1002859	Context-1002859	badminton	Team-7	2001-09-26		
1001527	Context-1001527	tug-of-war	Team-66	2002-07-09		
1002858	Context-1002858	track and field	Team-36	2016-10-04		
1002800	Context-1002800	obstacle race for swimming	Team-8	1998-04-19		
1002806	Context-1002806	pentathlon	Team-37	2017-02-13		
1002805	Context-1002805	netball	Team-81	2011-02-23		
1002808	Context-1002808	golf	Team-86	2005-10-24		
1002807	Context-1002807	triathlon	Team-39	2015-04-22		
1002802	Context-1002802	tennis	Team-64	2012-05-09		
1002801	Context-1002801	netball	Team-18	2016-01-17		
1002804	Context-1002804	obstacle race for swimming	Team-5	1998-08-05		
1002803	Context-1002803	baseball	Team-65	1998-06-06		
1005072	Context-1005072	canoe	Team-27	2014-07-27		
1005071	Context-1005071	kayak	Team-14	2012-05-05		
1005070	Context-1005070	rowing	Team-1	2010-03-27		
1005079	Context-1005079	underwater swimming	Team-44	2016-02-22		
1005078	Context-1005078	badminton	Team-31	1998-10-02		
1005077	Context-1005077	jeu de paume	Team-77	2013-04-09		
1005076	Context-1005076	taekwondo	Team-24	2010-11-22		
1005075	Context-1005075	water polo	Team-82	2010-03-26		
1005074	Context-1005074	squash	Team-58	2008-09-06		
1005073	Context-1005073	croquet	Team-97	2011-06-16		
1005061	Context-1005061	climbing	Team-90	2012-03-01		
1006392	Context-1006392	roller sport	Team-23	2016-05-12		
1005060	Context-1005060	kayak	Team-2	2017-02-10		
1006391	Context-1006391	rugby union	Team-50	2002-10-15		
1006390	Context-1006390	climbing	Team-58	2012-12-24		
1005069	Context-1005069	rugby union	Team-85	1999-12-08		
1005068	Context-1005068	gymnastics	Team-41	2017-09-19		
1006399	Context-1006399	handball	Team-20	2014-04-25		
1005067	Context-1005067	taekwondo	Team-7	2003-05-19		
1006398	Context-1006398	pentathlon	Team-70	2009-12-27		
1005066	Context-1005066	golf	Team-36	2002-06-20		
1006397	Context-1006397	soccer	Team-75	2008-08-27		
1005065	Context-1005065	mountain cycling	Team-53	2017-04-16		
1006396	Context-1006396	wushu	Team-81	2001-06-27		
1005064	Context-1005064	judo	Team-29	2011-11-26		
1006395	Context-1006395	archery	Team-46	2001-01-05		
1005063	Context-1005063	gymnastics	Team-46	2013-01-15		
1006394	Context-1006394	swimming	Team-92	2000-12-22		
1005062	Context-1005062	triathlon	Team-44	2015-01-26		
1006393	Context-1006393	wushu	Team-56	2015-07-08		
1002820	Context-1002820	baseball	Team-89	2010-10-21		
1002822	Context-1002822	golf	Team-88	2010-01-12		
1002821	Context-1002821	lacrosse	Team-29	1998-08-23		
1002828	Context-1002828	motor boating	Team-81	2014-10-04		
1002827	Context-1002827	baseball	Team-13	2003-02-21		
1002829	Context-1002829	squash	Team-77	1999-03-27		
1002824	Context-1002824	tug-of-war	Team-9	2004-06-27		
1002823	Context-1002823	croquet	Team-46	1999-01-24		
1002826	Context-1002826	bowling	Team-46	2007-06-08		
1002825	Context-1002825	cricket	Team-38	2007-08-09		
1005094	Context-1005094	polo	Team-88	2013-01-15		
1005093	Context-1005093	obstacle race for swimming	Team-86	2003-07-07		
1005092	Context-1005092	swimming	Team-25	2009-02-15		
1005091	Context-1005091	synchronized swimming	Team-28	2009-02-08		
1005090	Context-1005090	motor boating	Team-79	2012-10-25		
1005099	Context-1005099	rugby 7s	Team-70	2000-04-03		
1005098	Context-1005098	boxing	Team-49	2012-04-21		
1005097	Context-1005097	judo	Team-56	2009-03-27		
1005096	Context-1005096	climbing	Team-74	2007-01-18		
1005095	Context-1005095	pentathlon	Team-21	2014-01-11		
1002811	Context-1002811	track and field	Team-75	2016-01-25		
1002810	Context-1002810	badminton	Team-70	2013-04-28		
1002817	Context-1002817	dancing	Team-91	1999-07-25		
1002816	Context-1002816	rugby union	Team-11	2009-09-22		
1002819	Context-1002819	sailing	Team-42	1999-01-24		
1002818	Context-1002818	dancing	Team-40	2002-02-12		
1002813	Context-1002813	tug-of-war	Team-70	2000-05-08		
1002812	Context-1002812	field hockey	Team-85	2003-06-11		
1002815	Context-1002815	softball	Team-25	2013-11-28		
1002814	Context-1002814	kayak	Team-2	2012-03-19		
1005083	Context-1005083	canoe	Team-22	2008-08-05		
1005082	Context-1005082	boxing	Team-59	2007-01-17		
1005081	Context-1005081	road cycling	Team-30	2004-11-14		
1005080	Context-1005080	pankration	Team-95	2008-02-27		
1002809	Context-1002809	sailing	Team-81	2007-01-03		
1005089	Context-1005089	golf	Team-38	2015-09-11		
1005088	Context-1005088	boxing	Team-35	2016-10-22		
1005087	Context-1005087	bowling	Team-32	2001-04-19		
1005086	Context-1005086	cricket	Team-81	2007-10-11		
1005085	Context-1005085	rugby union	Team-73	2000-03-22		
1005084	Context-1005084	archery	Team-42	2007-05-15		
1000267	Context-1000267	wrestling	Team-60	2009-12-06		
1001599	Context-1001599	handball	Team-59	2017-08-03		
1000268	Context-1000268	netball	Team-25	2011-10-24		
1001598	Context-1001598	table tennis	Team-38	2011-12-11		
1000269	Context-1000269	softball	Team-21	2013-02-10		
1000263	Context-1000263	climbing	Team-27	2015-09-03		
1001595	Context-1001595	sailing	Team-13	2016-11-24		
1000264	Context-1000264	cricket	Team-61	2010-09-08		
1001594	Context-1001594	tug-of-war	Team-97	2015-03-03		
1000265	Context-1000265	rugby union	Team-14	2016-06-09		
1001597	Context-1001597	motor boating	Team-90	2003-05-03		
1000266	Context-1000266	badminton	Team-82	1998-06-09		
1001596	Context-1001596	wrestling	Team-92	1999-03-26		
1001591	Context-1001591	rowing	Team-93	2002-05-18		
1000260	Context-1000260	judo	Team-3	1999-04-19		
1001590	Context-1001590	track cycling	Team-98	2015-07-12		
1000261	Context-1000261	cricket	Team-22	2008-03-07		
1001593	Context-1001593	road cycling	Team-72	2005-04-02		
1000262	Context-1000262	racquets	Team-39	2011-10-25		
1001592	Context-1001592	underwater swimming	Team-39	2012-10-28		
1000256	Context-1000256	racquets	Team-59	1998-04-11		
1001588	Context-1001588	pentathlon	Team-70	2004-03-06		
1000257	Context-1000257	croquet	Team-20	1999-02-04		
1001587	Context-1001587	wakeboard	Team-64	2004-03-08		
1000258	Context-1000258	gymnastics	Team-24	2002-06-20		
1000259	Context-1000259	wushu	Team-10	2010-01-28		
1001589	Context-1001589	judo	Team-98	1998-03-18		
1000252	Context-1000252	road cycling	Team-68	2016-09-05		
1001584	Context-1001584	racquets	Team-61	2001-07-15		
1000253	Context-1000253	karate	Team-53	1999-07-17		
